"","Country","WHO_region","T0","T0/2","T0/3","T0/4","T0/5","Criterion","transform","filter","domain"
"4750","Mauritania","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4751","Mauritius","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4752","Mayotte","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4753","Mozambique","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4754","Namibia","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4755","Niger","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4756","Nigeria","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4757","Runion","AFRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4758","Rwanda","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4759","Saint Helena Ascension and Tristan da Cunha","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4760","Sao Tome and Principe","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4761","Senegal","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4762","Seychelles","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4763","Sierra Leone","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4764","South Africa","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4765","South Sudan","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4766","Togo","AFRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4767","Uganda","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4768","United Republic of Tanzania","AFRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4769","Zambia","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4770","Zimbabwe","AFRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4771","Algeria","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4772","Angola","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4773","Benin","AFRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4774","Botswana","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4775","Burkina Faso","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4776","Burundi","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4777","Cabo Verde","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4778","Cameroon","AFRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4779","Central African Republic","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4780","Chad","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4781","Comoros","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4782","Congo","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4783","Ctedvoire","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4784","Democratic Republic of the Congo","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4785","Equatorial Guinea","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4786","Eritrea","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4787","Eswatini","AFRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4788","Ethiopia","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4789","Gabon","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4790","Gambia","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4791","Ghana","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4792","Guinea","AFRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4793","Guinea-Bissau","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4794","Kenya","AFRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4795","Lesotho","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4796","Liberia","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4797","Madagascar","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4798","Malawi","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4799","Mali","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4800","Mauritania","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4801","Mauritius","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4802","Mayotte","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4803","Mozambique","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4804","Namibia","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4805","Niger","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4806","Nigeria","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4807","Runion","AFRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4808","Rwanda","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4809","Saint Helena Ascension and Tristan da Cunha","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4810","Sao Tome and Principe","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4811","Senegal","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4812","Seychelles","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4813","Sierra Leone","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4814","South Africa","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4815","South Sudan","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4816","Togo","AFRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4817","Uganda","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4818","United Republic of Tanzania","AFRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4819","Zambia","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4820","Zimbabwe","AFRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4821","Anguilla","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4822","Antigua and Barbuda","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4823","Argentina","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4824","Aruba","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4825","Bahamas","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4826","Barbados","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4827","Belize","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4828","Bermuda","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4829","Bolivia (Plurinational State of)","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4830","Bonaire","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4831","Brazil","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4832","British Virgin Islands","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4833","Canada","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4834","Cayman Islands","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4835","Chile","AMRO",0,1,0,0,0,"BIC",2,"stop-band","time"
"4836","Colombia","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4837","Costa Rica","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4838","Cuba","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4839","Curaao","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4840","Dominica","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4841","Dominican Republic","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4842","Ecuador","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4843","El Salvador","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4844","Falkland Islands (Malvinas)","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4845","French Guiana","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4846","Grenada","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4847","Guadeloupe","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4848","Guatemala","AMRO",0,1,0,0,0,"BIC",2,"stop-band","time"
"4849","Guyana","AMRO",0,1,0,0,0,"BIC",2,"stop-band","time"
"4850","Haiti","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4851","Honduras","AMRO",0,1,0,0,0,"BIC",2,"stop-band","time"
"4852","Jamaica","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4853","Martinique","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4854","Mexico","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4855","Montserrat","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4856","Nicaragua","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4857","Panama","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4858","Paraguay","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4859","Peru","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4860","Puerto Rico","AMRO",0,1,0,0,0,"BIC",2,"stop-band","time"
"4861","Saba","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4862","Saint Barthlemy","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4863","Saint Kitts and Nevis","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4864","Saint Lucia","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4865","Saint Martin","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4866","Saint Pierre and Miquelon","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4867","Saint Vincent and the Grenadines","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4868","Sint Eustatius","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4869","Sint Maarten","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4870","Suriname","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4871","Trinidad and Tobago","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4872","Turks and Caicos Islands","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4873","United States Virgin Islands","AMRO",0,1,0,0,0,"BIC",2,"stop-band","time"
"4874","United States of America","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4875","Uruguay","AMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4876","Venezuela (Bolivarian Republic of)","AMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4877","Anguilla","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4878","Antigua and Barbuda","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4879","Argentina","AMRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4880","Aruba","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4881","Bahamas","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4882","Barbados","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4883","Belize","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4884","Bermuda","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4885","Bolivia (Plurinational State of)","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4886","Bonaire","AMRO",0,0,1,0,0,"SC",2,"stop-band","time"
"4887","Brazil","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4888","British Virgin Islands","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4889","Canada","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4890","Cayman Islands","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4891","Chile","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4892","Colombia","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4893","Costa Rica","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4894","Cuba","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4895","Curaao","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4896","Dominica","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4897","Dominican Republic","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4898","Ecuador","AMRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4899","El Salvador","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4900","Falkland Islands (Malvinas)","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4901","French Guiana","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4902","Grenada","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4903","Guadeloupe","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4904","Guatemala","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4905","Guyana","AMRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4906","Haiti","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4907","Honduras","AMRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4908","Jamaica","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4909","Martinique","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4910","Mexico","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4911","Montserrat","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4912","Nicaragua","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4913","Panama","AMRO",0,0,1,0,0,"SC",2,"stop-band","time"
"4914","Paraguay","AMRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4915","Peru","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4916","Puerto Rico","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4917","Saba","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4918","Saint Barthlemy","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4919","Saint Kitts and Nevis","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4920","Saint Lucia","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4921","Saint Martin","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4922","Saint Pierre and Miquelon","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4923","Saint Vincent and the Grenadines","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4924","Sint Eustatius","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4925","Sint Maarten","AMRO",0,0,1,0,0,"SC",2,"stop-band","time"
"4926","Suriname","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4927","Trinidad and Tobago","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4928","Turks and Caicos Islands","AMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4929","United States Virgin Islands","AMRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4930","United States of America","AMRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4931","Uruguay","AMRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4932","Venezuela (Bolivarian Republic of)","AMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4933","Afghanistan","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4934","Bahrain","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4935","Djibouti","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4936","Egypt","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4937","Iran (Islamic Republic of)","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4938","Iraq","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4939","Jordan","EMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4940","Kuwait","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4941","Lebanon","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4942","Libya","EMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4943","Morocco","EMRO",0,1,0,0,0,"BIC",2,"stop-band","time"
"4944","Oman","EMRO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4945","Pakistan","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4946","Qatar","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4947","Saudi Arabia","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4948","Somalia","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4949","Sudan","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4950","Syrian Arab Republic","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4951","Tunisia","EMRO",0,0,1,0,0,"BIC",2,"stop-band","time"
"4952","United Arab Emirates","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4953","Yemen","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4954","occupied Palestinian territory including east Jerusalem","EMRO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4955","Afghanistan","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4956","Bahrain","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4957","Djibouti","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4958","Egypt","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4959","Iran (Islamic Republic of)","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4960","Iraq","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4961","Jordan","EMRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4962","Kuwait","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4963","Lebanon","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4964","Libya","EMRO",0,1,0,0,0,"SC",2,"stop-band","time"
"4965","Morocco","EMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4966","Oman","EMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4967","Pakistan","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4968","Qatar","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4969","Saudi Arabia","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4970","Somalia","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4971","Sudan","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4972","Syrian Arab Republic","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4973","Tunisia","EMRO",0,1,1,0,0,"SC",2,"stop-band","time"
"4974","United Arab Emirates","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4975","Yemen","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4976","occupied Palestinian territory including east Jerusalem","EMRO",0,0,0,0,0,"SC",2,"stop-band","time"
"4977","Albania","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4978","Andorra","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4979","Armenia","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4980","Austria","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4981","Azerbaijan","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4982","Belarus","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4983","Belgium","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4984","Bosnia and Herzegovina","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4985","Bulgaria","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4986","Croatia","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4987","Cyprus","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4988","Czechia","EURO",0,0,1,0,0,"BIC",2,"stop-band","time"
"4989","Denmark","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4990","Estonia","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4991","Faroe Islands","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4992","Finland","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4993","France","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4994","Georgia","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4995","Germany","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4996","Gibraltar","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4997","Greece","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"4998","Greenland","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"4999","Guernsey","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5000","Holy See","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"5001","Hungary","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5002","Iceland","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5003","Ireland","EURO",0,1,0,0,0,"BIC",2,"stop-band","time"
"5004","Isle of Man","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"5005","Israel","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5006","Italy","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5007","Jersey","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"5008","Kazakhstan","EURO",0,1,0,0,0,"BIC",2,"stop-band","time"
"5009","Kosovo","EURO",0,1,0,0,0,"BIC",2,"stop-band","time"
"5010","Kyrgyzstan","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5011","Latvia","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5012","Liechtenstein","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"5013","Lithuania","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5014","Luxembourg","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5015","Malta","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5016","Monaco","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5017","Montenegro","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5018","Netherlands","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5019","North Macedonia","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5020","Norway","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5021","Poland","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5022","Portugal","EURO",0,1,0,0,0,"BIC",2,"stop-band","time"
"5023","Republic of Moldova","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5024","Romania","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"5025","Russian Federation","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"5026","San Marino","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5027","Serbia","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5028","Slovakia","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5029","Slovenia","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5030","Spain","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5031","Sweden","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5032","Switzerland","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"5033","Tajikistan","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"5034","The United Kingdom","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5035","Trkiye","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"5036","Turkmenistan","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"5037","Ukraine","EURO",0,1,1,0,0,"BIC",2,"stop-band","time"
"5038","Uzbekistan","EURO",0,0,0,0,0,"BIC",2,"stop-band","time"
"5039","Albania","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5040","Andorra","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5041","Armenia","EURO",0,1,0,0,0,"SC",2,"stop-band","time"
"5042","Austria","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5043","Azerbaijan","EURO",0,1,0,0,0,"SC",2,"stop-band","time"
"5044","Belarus","EURO",0,0,0,0,0,"SC",2,"stop-band","time"
"5045","Belgium","EURO",0,0,1,0,0,"SC",2,"stop-band","time"
"5046","Bosnia and Herzegovina","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5047","Bulgaria","EURO",0,0,1,0,0,"SC",2,"stop-band","time"
"5048","Croatia","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5049","Cyprus","EURO",0,1,0,0,0,"SC",2,"stop-band","time"
"5050","Czechia","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5051","Denmark","EURO",0,0,0,0,0,"SC",2,"stop-band","time"
"5052","Estonia","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5053","Faroe Islands","EURO",0,0,0,0,0,"SC",2,"stop-band","time"
"5054","Finland","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5055","France","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5056","Georgia","EURO",0,0,0,0,0,"SC",2,"stop-band","time"
"5057","Germany","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5058","Gibraltar","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5059","Greece","EURO",0,0,1,0,0,"SC",2,"stop-band","time"
"5060","Greenland","EURO",0,0,0,0,0,"SC",2,"stop-band","time"
"5061","Guernsey","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5062","Holy See","EURO",0,0,0,0,0,"SC",2,"stop-band","time"
"5063","Hungary","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5064","Iceland","EURO",0,1,0,0,0,"SC",2,"stop-band","time"
"5065","Ireland","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5066","Isle of Man","EURO",0,0,0,0,0,"SC",2,"stop-band","time"
"5067","Israel","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5068","Italy","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5069","Jersey","EURO",0,0,0,0,0,"SC",2,"stop-band","time"
"5070","Kazakhstan","EURO",0,1,0,0,0,"SC",2,"stop-band","time"
"5071","Kosovo","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5072","Kyrgyzstan","EURO",0,1,0,0,0,"SC",2,"stop-band","time"
"5073","Latvia","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5074","Liechtenstein","EURO",0,0,0,0,0,"SC",2,"stop-band","time"
"5075","Lithuania","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5076","Luxembourg","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5077","Malta","EURO",0,0,1,0,0,"SC",2,"stop-band","time"
"5078","Monaco","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5079","Montenegro","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5080","Netherlands","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5081","North Macedonia","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5082","Norway","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5083","Poland","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5084","Portugal","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5085","Republic of Moldova","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5086","Romania","EURO",0,0,0,0,0,"SC",2,"stop-band","time"
"5087","Russian Federation","EURO",0,0,0,0,0,"SC",2,"stop-band","time"
"5088","San Marino","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5089","Serbia","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5090","Slovakia","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
"5091","Slovenia","EURO",0,1,1,0,0,"SC",2,"stop-band","time"
